idx,apple,samsung,amazon,others,screensize,storage,isnight,returnsaccepted,isused,isbroken,deliveryspeed,se_apple,se_samsung,se_amazon,se_others,se_screensize,se_storage,se_isnight,se_returnsaccepted,se_isused,se_isbroken,se_deliveryspeed,r_squared
109,-1.958583,-1.3036892,-.21762189,-.70812219,.3021149,.00063206529,.067037046,-.18805142,-.56739956,-.6986078,.10294715,.12779614,.11895566,.10171115,.11092427,.0089535583,.000045586909,.022420648,.02884941,.031403549,.04828896,.014435969,.77258164
110,-1.958583,-1.3036892,-.21762189,-.70812219,.3021149,.00063206529,.067037046,-.18805142,-.56739956,-.6986078,.10294715,.12779614,.11895566,.10171115,.11092427,.0089535583,.000045586909,.022420648,.02884941,.031403549,.04828896,.014435969,.77258164
111,-1.9566908,-1.3011807,-.21620898,-.70616704,.30178604,.00063229084,.067515939,-.18751268,-.5677883,-.69853854,.10418142,.12785475,.11901003,.10176911,.11097796,.0089582633,.000045608555,.022440439,.028861741,.031417839,.048311718,.014458667,.77236301
112,-1.9566908,-1.3011807,-.21620898,-.70616704,.30178604,.00063229084,.067515939,-.18751268,-.5677883,-.69853854,.10418142,.12785475,.11901003,.10176911,.11097796,.0089582633,.000045608555,.022440439,.028861741,.031417839,.048311718,.014458667,.77236301
113,-1.9566908,-1.3011807,-.21620898,-.70616704,.30178604,.00063229084,.067515939,-.18751268,-.5677883,-.69853854,.10418142,.12785475,.11901003,.10176911,.11097796,.0089582633,.000045608555,.022440439,.028861741,.031417839,.048311718,.014458667,.77236301
114,-1.9566908,-1.3011807,-.21620898,-.70616704,.30178604,.00063229084,.067515939,-.18751268,-.5677883,-.69853854,.10418142,.12785475,.11901003,.10176911,.11097796,.0089582633,.000045608555,.022440439,.028861741,.031417839,.048311718,.014458667,.77236301
115,-1.9566908,-1.3011807,-.21620898,-.70616704,.30178604,.00063229084,.067515939,-.18751268,-.5677883,-.69853854,.10418142,.12785475,.11901003,.10176911,.11097796,.0089582633,.000045608555,.022440439,.028861741,.031417839,.048311718,.014458667,.77236301
116,-1.9565811,-1.3012443,-.21715096,-.70640284,.30183446,.00063223235,.06829787,-.18738091,-.56795448,-.6984151,.103765,.12788443,.11903934,.10177545,.11100172,.0089608515,.000045615958,.022444926,.028868033,.031423178,.048319731,.014448099,.77221566
117,-1.9565811,-1.3012443,-.21715096,-.70640284,.30183446,.00063223235,.06829787,-.18738091,-.56795448,-.6984151,.103765,.12788443,.11903934,.10177545,.11100172,.0089608515,.000045615958,.022444926,.028868033,.031423178,.048319731,.014448099,.77221566
118,-1.9565811,-1.3012443,-.21715096,-.70640284,.30183446,.00063223235,.06829787,-.18738091,-.56795448,-.6984151,.103765,.12788443,.11903934,.10177545,.11100172,.0089608515,.000045615958,.022444926,.028868033,.031423178,.048319731,.014448099,.77221566
119,-1.9565811,-1.3012443,-.21715096,-.70640284,.30183446,.00063223235,.06829787,-.18738091,-.56795448,-.6984151,.103765,.12788443,.11903934,.10177545,.11100172,.0089608515,.000045615958,.022444926,.028868033,.031423178,.048319731,.014448099,.77221566
120,-1.9565811,-1.3012443,-.21715096,-.70640284,.30183446,.00063223235,.06829787,-.18738091,-.56795448,-.6984151,.103765,.12788443,.11903934,.10177545,.11100172,.0089608515,.000045615958,.022444926,.028868033,.031423178,.048319731,.014448099,.77221566
121,-1.9673433,-1.3101821,-.22200987,-.71375459,.30218509,.00063237076,.070642367,-.18797901,-.56657505,-.69800067,.10593845,.12776454,.11891751,.10166959,.11088522,.0089488765,.000045564262,.022415996,.02883414,.031389348,.048265111,.014439733,.77286947
122,-1.9673433,-1.3101821,-.22200987,-.71375459,.30218509,.00063237076,.070642367,-.18797901,-.56657505,-.69800067,.10593845,.12776454,.11891751,.10166959,.11088522,.0089488765,.000045564262,.022415996,.02883414,.031389348,.048265111,.014439733,.77286947
123,-1.9673433,-1.3101821,-.22200987,-.71375459,.30218509,.00063237076,.070642367,-.18797901,-.56657505,-.69800067,.10593845,.12776454,.11891751,.10166959,.11088522,.0089488765,.000045564262,.022415996,.02883414,.031389348,.048265111,.014439733,.77286947
124,-1.9673433,-1.3101821,-.22200987,-.71375459,.30218509,.00063237076,.070642367,-.18797901,-.56657505,-.69800067,.10593845,.12776454,.11891751,.10166959,.11088522,.0089488765,.000045564262,.022415996,.02883414,.031389348,.048265111,.014439733,.77286947
125,-1.9593188,-1.3018341,-.21984939,-.70949769,.30215818,.00063190277,.068971492,-.18812832,-.56794047,-.69889224,.1028265,.1278501,.11899781,.10176114,.11097609,.0089577083,.00004560472,.022429619,.028861701,.031414784,.048308127,.014445424,.77250296
126,-1.9593188,-1.3018341,-.21984939,-.70949769,.30215818,.00063190277,.068971492,-.18812832,-.56794047,-.69889224,.1028265,.1278501,.11899781,.10176114,.11097609,.0089577083,.00004560472,.022429619,.028861701,.031414784,.048308127,.014445424,.77250296
127,-1.9593188,-1.3018341,-.21984939,-.70949769,.30215818,.00063190277,.068971492,-.18812832,-.56794047,-.69889224,.1028265,.1278501,.11899781,.10176114,.11097609,.0089577083,.00004560472,.022429619,.028861701,.031414784,.048308127,.014445424,.77250296
128,-1.9593188,-1.3018341,-.21984939,-.70949769,.30215818,.00063190277,.068971492,-.18812832,-.56794047,-.69889224,.1028265,.1278501,.11899781,.10176114,.11097609,.0089577083,.00004560472,.022429619,.028861701,.031414784,.048308127,.014445424,.77250296
129,-1.9593188,-1.3018341,-.21984939,-.70949769,.30215818,.00063190277,.068971492,-.18812832,-.56794047,-.69889224,.1028265,.1278501,.11899781,.10176114,.11097609,.0089577083,.00004560472,.022429619,.028861701,.031414784,.048308127,.014445424,.77250296
130,-1.978361,-1.3224721,-.22881351,-.72435808,.30394861,.00063056691,.065922931,-.18895468,-.56591135,-.70054138,.10175064,.12791349,.11907676,.10173859,.11101232,.0089712329,.000045575583,.022417724,.02884276,.031398728,.048278209,.014438919,.7727704
131,-1.978361,-1.3224721,-.22881351,-.72435808,.30394861,.00063056691,.065922931,-.18895468,-.56591135,-.70054138,.10175064,.12791349,.11907676,.10173859,.11101232,.0089712329,.000045575583,.022417724,.02884276,.031398728,.048278209,.014438919,.7727704
132,-1.978361,-1.3224721,-.22881351,-.72435808,.30394861,.00063056691,.065922931,-.18895468,-.56591135,-.70054138,.10175064,.12791349,.11907676,.10173859,.11101232,.0089712329,.000045575583,.022417724,.02884276,.031398728,.048278209,.014438919,.7727704
133,-1.978361,-1.3224721,-.22881351,-.72435808,.30394861,.00063056691,.065922931,-.18895468,-.56591135,-.70054138,.10175064,.12791349,.11907676,.10173859,.11101232,.0089712329,.000045575583,.022417724,.02884276,.031398728,.048278209,.014438919,.7727704
134,-1.978361,-1.3224721,-.22881351,-.72435808,.30394861,.00063056691,.065922931,-.18895468,-.56591135,-.70054138,.10175064,.12791349,.11907676,.10173859,.11101232,.0089712329,.000045575583,.022417724,.02884276,.031398728,.048278209,.014438919,.7727704
135,-1.978361,-1.3224721,-.22881351,-.72435808,.30394861,.00063056691,.065922931,-.18895468,-.56591135,-.70054138,.10175064,.12791349,.11907676,.10173859,.11101232,.0089712329,.000045575583,.022417724,.02884276,.031398728,.048278209,.014438919,.7727704
136,-1.955886,-1.3012753,-.21550053,-.70660013,.30183163,.00063239876,.066897273,-.18813577,-.56702429,-.6987797,.10296213,.12781814,.11897359,.10173272,.11094253,.0089545734,.000045595218,.022426568,.028855108,.031411152,.048297863,.014438598,.77256018
137,-1.955886,-1.3012753,-.21550053,-.70660013,.30183163,.00063239876,.066897273,-.18813577,-.56702429,-.6987797,.10296213,.12781814,.11897359,.10173272,.11094253,.0089545734,.000045595218,.022426568,.028855108,.031411152,.048297863,.014438598,.77256018
138,-1.955886,-1.3012753,-.21550053,-.70660013,.30183163,.00063239876,.066897273,-.18813577,-.56702429,-.6987797,.10296213,.12781814,.11897359,.10173272,.11094253,.0089545734,.000045595218,.022426568,.028855108,.031411152,.048297863,.014438598,.77256018
139,-1.955886,-1.3012753,-.21550053,-.70660013,.30183163,.00063239876,.066897273,-.18813577,-.56702429,-.6987797,.10296213,.12781814,.11897359,.10173272,.11094253,.0089545734,.000045595218,.022426568,.028855108,.031411152,.048297863,.014438598,.77256018
140,-1.9569259,-1.3015311,-.21735704,-.7067498,.30192032,.00063209888,.067835659,-.1873183,-.56802791,-.6985907,.10359467,.12783933,.11899437,.10174724,.11096182,.0089562386,.000045603221,.022426333,.028859137,.031414401,.048306398,.014437575,.77232468
141,-1.9569259,-1.3015311,-.21735704,-.7067498,.30192032,.00063209888,.067835659,-.1873183,-.56802791,-.6985907,.10359467,.12783933,.11899437,.10174724,.11096182,.0089562386,.000045603221,.022426333,.028859137,.031414401,.048306398,.014437575,.77232468
142,-1.9581022,-1.3010193,-.21574433,-.70608282,.3020075,.00063246151,.066834889,-.18701319,-.56894749,-.69802821,.10320409,.12783174,.11898625,.10174332,.11095458,.0089557217,.00004560006,.02243302,.028857408,.031417284,.048303239,.014438559,.7723164
143,-1.9581022,-1.3010193,-.21574433,-.70608282,.3020075,.00063246151,.066834889,-.18701319,-.56894749,-.69802821,.10320409,.12783174,.11898625,.10174332,.11095458,.0089557217,.00004560006,.02243302,.028857408,.031417284,.048303239,.014438559,.7723164
144,-1.9581022,-1.3010193,-.21574433,-.70608282,.3020075,.00063246151,.066834889,-.18701319,-.56894749,-.69802821,.10320409,.12783174,.11898625,.10174332,.11095458,.0089557217,.00004560006,.02243302,.028857408,.031417284,.048303239,.014438559,.7723164
145,-1.9581022,-1.3010193,-.21574433,-.70608282,.3020075,.00063246151,.066834889,-.18701319,-.56894749,-.69802821,.10320409,.12783174,.11898625,.10174332,.11095458,.0089557217,.00004560006,.02243302,.028857408,.031417284,.048303239,.014438559,.7723164
146,-1.9573691,-1.3019761,-.21773389,-.70715523,.30192763,.00063213555,.068374611,-.18734792,-.56802136,-.69845533,.10361166,.12784202,.1189962,.10175157,.11096468,.0089564463,.000045603512,.022428833,.028859233,.031414766,.048306461,.014437607,.77233219
147,-1.9573691,-1.3019761,-.21773389,-.70715523,.30192763,.00063213555,.068374611,-.18734792,-.56802136,-.69845533,.10361166,.12784202,.1189962,.10175157,.11096468,.0089564463,.000045603512,.022428833,.028859233,.031414766,.048306461,.014437607,.77233219
148,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
149,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
150,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
151,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
152,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
153,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
154,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
155,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
156,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
157,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
158,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
159,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
160,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
161,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
162,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
163,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
164,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
165,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
166,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
167,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
168,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
169,-1.9674597,-1.3136113,-.22660942,-.7159096,.30275568,.00062895985,.070103914,-.18889621,-.56595016,-.69998682,.10416568,.12802897,.11923464,.10192743,.11112777,.0089732986,.000045658162,.022461567,.028881434,.031445976,.048333224,.014446091,.77244598
170,-1.9805568,-1.3238406,-.23200737,-.72599733,.30389085,.00063116453,.070603713,-.1887427,-.56632388,-.69845939,.10203128,.12792158,.1190742,.10175669,.1110145,.008968004,.0000455673,.022417255,.028837515,.031391896,.048267148,.014433456,.77280861
171,-1.9805568,-1.3238406,-.23200737,-.72599733,.30389085,.00063116453,.070603713,-.1887427,-.56632388,-.69845939,.10203128,.12792158,.1190742,.10175669,.1110145,.008968004,.0000455673,.022417255,.028837515,.031391896,.048267148,.014433456,.77280861
172,-1.9805568,-1.3238406,-.23200737,-.72599733,.30389085,.00063116453,.070603713,-.1887427,-.56632388,-.69845939,.10203128,.12792158,.1190742,.10175669,.1110145,.008968004,.0000455673,.022417255,.028837515,.031391896,.048267148,.014433456,.77280861
173,-1.9805568,-1.3238406,-.23200737,-.72599733,.30389085,.00063116453,.070603713,-.1887427,-.56632388,-.69845939,.10203128,.12792158,.1190742,.10175669,.1110145,.008968004,.0000455673,.022417255,.028837515,.031391896,.048267148,.014433456,.77280861
174,-1.9570383,-1.3024379,-.21576265,-.70749003,.30157283,.0006327462,.069853447,-.18818802,-.5668388,-.69861686,.10430571,.127831,.11898688,.10174253,.11095507,.0089565981,.000045600766,.022435587,.028858256,.031415321,.048302945,.014439316,.77256185
175,-1.9570383,-1.3024379,-.21576265,-.70749003,.30157283,.0006327462,.069853447,-.18818802,-.5668388,-.69861686,.10430571,.127831,.11898688,.10174253,.11095507,.0089565981,.000045600766,.022435587,.028858256,.031415321,.048302945,.014439316,.77256185
176,-1.9570383,-1.3024379,-.21576265,-.70749003,.30157283,.0006327462,.069853447,-.18818802,-.5668388,-.69861686,.10430571,.127831,.11898688,.10174253,.11095507,.0089565981,.000045600766,.022435587,.028858256,.031415321,.048302945,.014439316,.77256185
177,-1.9570383,-1.3024379,-.21576265,-.70749003,.30157283,.0006327462,.069853447,-.18818802,-.5668388,-.69861686,.10430571,.127831,.11898688,.10174253,.11095507,.0089565981,.000045600766,.022435587,.028858256,.031415321,.048302945,.014439316,.77256185
178,-1.9570383,-1.3024379,-.21576265,-.70749003,.30157283,.0006327462,.069853447,-.18818802,-.5668388,-.69861686,.10430571,.127831,.11898688,.10174253,.11095507,.0089565981,.000045600766,.022435587,.028858256,.031415321,.048302945,.014439316,.77256185
